fold,biomarker,target_index,iteration,negative_mll
1,hippocampus_right,13,50,0.5285736322402954
1,hippocampus_right,13,51,0.5274216532707214
1,hippocampus_right,13,52,0.5300413966178894
1,hippocampus_right,13,53,0.5115945935249329
1,hippocampus_right,13,54,0.5167179107666016
1,hippocampus_right,13,55,0.5167962908744812
1,hippocampus_right,13,56,0.49973005056381226
1,hippocampus_right,13,57,0.49758756160736084
1,hippocampus_right,13,58,0.4765898287296295
1,hippocampus_right,13,59,0.4746771454811096
1,hippocampus_right,13,60,0.4684569239616394
1,hippocampus_right,13,61,0.46240007877349854
1,hippocampus_right,13,62,0.45511409640312195
1,hippocampus_right,13,63,0.44854944944381714
1,hippocampus_right,13,64,0.4432670474052429
1,hippocampus_right,13,65,0.43145984411239624
1,hippocampus_right,13,66,0.4419538378715515
1,hippocampus_right,13,67,0.4451473355293274
1,hippocampus_right,13,68,0.4457612633705139
1,hippocampus_right,13,69,0.4418799877166748
1,hippocampus_right,13,70,0.44628554582595825
1,hippocampus_right,13,71,0.4363042712211609
1,hippocampus_right,13,72,0.4292851388454437
1,hippocampus_right,13,73,0.420997679233551
1,hippocampus_right,13,74,0.41236263513565063
1,hippocampus_right,13,75,0.40960609912872314
1,hippocampus_right,13,76,0.401825875043869
1,hippocampus_right,13,77,0.40841400623321533
1,hippocampus_right,13,78,0.4030418395996094
1,hippocampus_right,13,79,0.3963508605957031
1,hippocampus_right,13,80,0.38493505120277405
1,hippocampus_right,13,81,0.3971448838710785
1,hippocampus_right,13,82,0.4119216799736023
1,hippocampus_right,13,83,0.3906690776348114
1,hippocampus_right,13,84,0.38468408584594727
1,hippocampus_right,13,85,0.3987644910812378
1,hippocampus_right,13,86,0.3993872106075287
1,hippocampus_right,13,87,0.3838273584842682
1,hippocampus_right,13,88,0.37717801332473755
1,hippocampus_right,13,89,0.37163257598876953
1,hippocampus_right,13,90,0.36968904733657837
1,hippocampus_right,13,91,0.3505260944366455
1,hippocampus_right,13,92,0.3525237739086151
1,hippocampus_right,13,93,0.343158096075058
1,hippocampus_right,13,94,0.3409823775291443
1,hippocampus_right,13,95,0.3433665633201599
1,hippocampus_right,13,96,0.3419954180717468
1,hippocampus_right,13,97,0.34533435106277466
1,hippocampus_right,13,98,0.33443722128868103
