model,fold,method,biomarker,scope,coverage,pointwise_coverage,mean_width,mean_normalized_width,mean_absolute_error,n_test_subjects
drmc,4,single_cp,ventricle_left,biomarker,0.9347826086956522,0.9708833678398896,1.0580464988111709,1.047374367739775,0.15035769595597814,230
drmc,4,single_cp,ventricle_right,biomarker,0.8956521739130435,0.9634729280381454,1.0213999595975718,1.015964917023601,0.13757415310628932,230
drmc,4,bonferroni_cp,ALL_JOINT,joint,0.9217391304347826,,,1.8637904579755518,,230
drmc,4,joint_cp,ALL_JOINT,joint,0.8869565217391304,,,1.7618265127907797,,230
drmc,4,raw,ALL_JOINT,joint,0.06521739130434782,,,0.44055429779306493,,230
drmc,4,single_cp,ALL_JOINT,joint,0.6956521739130435,,,1.2096069747967944,,230
drmc,5,bonferroni_cp,hippocampus_left,biomarker,0.9869565217391304,0.9984006211180124,2.622303323981586,2.6027650740741493,0.1881437827192736,230
drmc,5,bonferroni_cp,hippocampus_right,biomarker,0.991304347826087,0.9984057971014493,2.4654047035344355,2.450784327886838,0.19799008682424343,230
drmc,5,bonferroni_cp,ventricle_left,biomarker,0.9695652173913043,0.9920007528703182,1.426718220529809,1.421205096653927,0.1421216883924544,230
drmc,5,bonferroni_cp,ventricle_right,biomarker,0.9739130434782609,0.9925362318840579,1.474064840026907,1.4515402568875395,0.1373402709820422,230
drmc,5,joint_cp,hippocampus_left,biomarker,0.9695652173913043,0.9932436162870945,2.165183853398924,2.149051507900836,0.1881437827192736,230
drmc,5,joint_cp,hippocampus_right,biomarker,0.9695652173913043,0.9914389233954451,1.8622433412787762,1.8511998411354935,0.19799008682424343,230
drmc,5,joint_cp,ventricle_left,biomarker,0.9826086956521739,0.9956568793525314,1.7093719621632797,1.7027666078320884,0.1421216883924544,230
drmc,5,joint_cp,ventricle_right,biomarker,0.991304347826087,0.9968115942028986,1.7209205662160036,1.6946238814858579,0.1373402709820422,230
drmc,5,raw,hippocampus_left,biomarker,0.3869565217391304,0.6966047117134074,0.4966638608803553,0.4929633192438757,0.1881437827192736,230
drmc,5,raw,hippocampus_right,biomarker,0.2782608695652174,0.6100142731664471,0.42717340672832976,0.42464017733030085,0.19799008682424343,230
drmc,5,raw,ventricle_left,biomarker,0.4652173913043478,0.7066426689252777,0.39210678551019784,0.39059160665428555,0.1421216883924544,230
drmc,5,raw,ventricle_right,biomarker,0.5,0.7382630654369785,0.39475587604504186,0.38872377263392727,0.1373402709820422,230
drmc,5,single_cp,hippocampus_left,biomarker,0.9434782608695652,0.9856780538302277,1.674460936191498,1.6619848675642135,0.1881437827192736,230
drmc,5,single_cp,hippocampus_right,biomarker,0.9391304347826087,0.9824171842650103,1.596293220007242,1.5868268607978349,0.19799008682424343,230
drmc,5,single_cp,ventricle_left,biomarker,0.8869565217391304,0.9574491812535291,0.9121989408507901,0.9086740221331395,0.1421216883924544,230
drmc,5,single_cp,ventricle_right,biomarker,0.9130434782608695,0.9724896480331262,0.9792761898281972,0.9643122700905921,0.1373402709820422,230
drmc,5,bonferroni_cp,ALL_JOINT,joint,0.9260869565217391,,,1.9815736888756135,,230
drmc,5,joint_cp,ALL_JOINT,joint,0.9130434782608695,,,1.849410459588569,,230
drmc,5,raw,ALL_JOINT,joint,0.07391304347826087,,,0.42422971896559736,,230
drmc,5,single_cp,ALL_JOINT,joint,0.7478260869565218,,,1.2804495051464448,,230
drmc,6,bonferroni_cp,hippocampus_left,biomarker,0.991304347826087,0.997463768115942,2.909863790233395,2.8903840550316526,0.20191221512007068,230
drmc,6,bonferroni_cp,hippocampus_right,biomarker,0.9652173913043478,0.9863043478260869,2.4541824982301503,2.4460098949406177,0.2280873280033435,230
drmc,6,bonferroni_cp,ventricle_left,biomarker,0.9521739130434783,0.9850136457745153,1.6410493965109199,1.6373492320269516,0.15091108796515573,230
drmc,6,bonferroni_cp,ventricle_right,biomarker,0.9478260869565217,0.9872686492251709,1.5994044466202477,1.595193501859784,0.1975874489658647,230
drmc,6,joint_cp,hippocampus_left,biomarker,0.9565217391304348,0.9882293431206475,1.9275656913348187,1.9146618332995418,0.20191221512007068,230
drmc,6,joint_cp,hippocampus_right,biomarker,0.9347826086956522,0.9776430453604367,1.9407144288066431,1.9342517109214223,0.2280873280033435,230
drmc,6,joint_cp,ventricle_left,biomarker,0.9739130434782609,0.9905572808833678,1.9492714144005354,1.9448762847520829,0.15091108796515573,230
drmc,6,joint_cp,ventricle_right,biomarker,0.991304347826087,0.9974308300395257,2.383054926448236,2.376780770666295,0.1975874489658647,230
drmc,6,raw,hippocampus_left,biomarker,0.26956521739130435,0.5931198632285589,0.4346670611923491,0.4317572345257658,0.20191221512007068,230
drmc,6,raw,hippocampus_right,biomarker,0.21739130434782608,0.5499683167074472,0.4376321088087424,0.4361747625785275,0.2280873280033435,230
drmc,6,raw,ventricle_left,biomarker,0.49130434782608695,0.7006826024217329,0.4395617101350613,0.4385706061306283,0.15091108796515573,230
