model,fold,method,biomarker,scope,coverage,pointwise_coverage,mean_width,mean_normalized_width,mean_absolute_error,n_test_subjects
mlp,5,raw,ventricle_right,biomarker,0.2,0.4524946671685802,0.1488450108548284,0.14657057099923937,0.12139397427827477,230
mlp,5,single_cp,hippocampus_left,biomarker,0.908695652173913,0.9816009473618169,1.4520321488380432,1.4412133519665378,0.20130211134216466,230
mlp,5,single_cp,hippocampus_right,biomarker,0.9347826086956522,0.984083850931677,1.3350255489349365,1.3271085627311756,0.18667110616990226,230
mlp,5,single_cp,ventricle_left,biomarker,0.9043478260869565,0.9695289855072464,0.8429051637649536,0.8396480100280852,0.13832878736452556,230
mlp,5,single_cp,ventricle_right,biomarker,0.9304347826086956,0.9788336783988957,0.9382126331329346,0.9238761888439425,0.12139397427827477,230
mlp,5,bonferroni_cp,ALL_JOINT,joint,0.9608695652173913,,,1.8121180024143682,,230
mlp,5,joint_cp,ALL_JOINT,joint,0.9434782608695652,,,1.7928532952058085,,230
mlp,5,raw,ALL_JOINT,joint,0.017391304347826087,,,0.22826549275834548,,230
mlp,5,single_cp,ALL_JOINT,joint,0.7782608695652173,,,1.1329615283924352,,230
mlp,6,bonferroni_cp,hippocampus_left,biomarker,0.9869565217391304,0.993840579710145,2.1201510429382324,2.1059579452947097,0.22047935177278408,230
mlp,6,bonferroni_cp,hippocampus_right,biomarker,0.9826086956521739,0.9942753623188406,2.0876775979995728,2.080725482247302,0.19079984269600678,230
mlp,6,bonferroni_cp,ventricle_left,biomarker,0.9565217391304348,0.9839348453478889,1.6171385049819946,1.613492253702469,0.14874276266633393,230
mlp,6,bonferroni_cp,ventricle_right,biomarker,0.9782608695652174,0.9903985507246377,1.8290483951568604,1.824232839108798,0.14250991265812307,230
mlp,6,joint_cp,hippocampus_left,biomarker,0.9956521739130435,0.9956521739130435,2.4870905039654243,2.470440973976212,0.22047935177278408,230
mlp,6,joint_cp,hippocampus_right,biomarker,0.9826086956521739,0.9928623188405796,1.8566611856824586,1.8504783711099493,0.19079984269600678,230
mlp,6,joint_cp,ventricle_left,biomarker,0.9521739130434783,0.981666039274735,1.2736915786133953,1.2708197160401324,0.14874276266633393,230
mlp,6,joint_cp,ventricle_right,biomarker,0.9347826086956522,0.9742736369910282,1.1985251903533936,1.1953696887032217,0.14250991265812307,230
mlp,6,raw,hippocampus_left,biomarker,0.1956521739130435,0.5369113495200452,0.3847546004349902,0.3821789067687501,0.22047935177278408,230
mlp,6,raw,hippocampus_right,biomarker,0.16956521739130434,0.5079824643955079,0.28722675411346454,0.2862702684742742,0.19079984269600678,230
mlp,6,raw,ventricle_left,biomarker,0.22608695652173913,0.4857665160926031,0.19704095754676312,0.19659667844428647,0.14874276266633393,230
mlp,6,raw,ventricle_right,biomarker,0.23478260869565218,0.49617526193613154,0.1854126659204604,0.1849245076589705,0.14250991265812307,230
mlp,6,single_cp,hippocampus_left,biomarker,0.9434782608695652,0.9834420289855073,1.4839021563529968,1.473968350802349,0.22047935177278408,230
mlp,6,single_cp,hippocampus_right,biomarker,0.9,0.9688780663780664,1.1939258575439453,1.189949999025739,0.19079984269600678,230
mlp,6,single_cp,ventricle_left,biomarker,0.8913043478260869,0.9615451094798921,0.8771701455116272,0.8751923416589702,0.14874276266633393,230
mlp,6,single_cp,ventricle_right,biomarker,0.9130434782608695,0.9672084195997239,1.025329351425171,1.0226298433243544,0.14250991265812307,230
mlp,6,bonferroni_cp,ALL_JOINT,joint,0.9304347826086956,,,1.9061021300883194,,230
mlp,6,joint_cp,ALL_JOINT,joint,0.9,,,1.6967771874573792,,230
mlp,6,raw,ALL_JOINT,joint,0.004347826086956522,,,0.26249259033657035,,230
mlp,6,single_cp,ALL_JOINT,joint,0.7608695652173914,,,1.140435133702853,,230
mlp,7,bonferroni_cp,hippocampus_left,biomarker,0.9869565217391304,0.9973188405797101,2.0483996272087097,2.081267399564215,0.19758971245917725,230
mlp,7,bonferroni_cp,hippocampus_right,biomarker,0.9521739130434783,0.9814906832298136,1.7531341016292572,1.7798918644347188,0.21401295565085882,230
mlp,7,bonferroni_cp,ventricle_left,biomarker,0.991304347826087,0.9979468599033816,1.549546092748642,1.5267453988396602,0.13803826896815624,230
mlp,7,bonferroni_cp,ventricle_right,biomarker,0.9826086956521739,0.9961180124223603,1.596043586730957,1.5674341935816205,0.1153795871078206,230
mlp,7,joint_cp,hippocampus_left,biomarker,0.991304347826087,0.9981884057971014,2.2110616443173403,2.246539424055291,0.19758971245917725,230
mlp,7,joint_cp,hippocampus_right,biomarker,0.9739130434782609,0.989544513457557,2.188764397755893,2.2221711055130253,0.21401295565085882,230
mlp,7,joint_cp,ventricle_left,biomarker,0.9956521739130435,0.9990338164251208,1.6574374126362192,1.633049159007843,0.13803826896815624,230
mlp,7,joint_cp,ventricle_right,biomarker,0.9652173913043478,0.9907263630089718,1.1709843873977661,1.1499942634504525,0.1153795871078206,230
mlp,7,raw,hippocampus_left,biomarker,0.0782608695652174,0.4509062676453981,0.2754276698189922,0.27984706817845867,0.19758971245917725,230
mlp,7,raw,hippocampus_right,biomarker,0.08695652173913043,0.4524248698161742,0.2726501449681665,0.2768115538992647,0.21401295565085882,230
mlp,7,raw,ventricle_left,biomarker,0.16521739130434782,0.4435165317774013,0.20646377074401198,0.203425773189723,0.13803826896815624,230
mlp,7,raw,ventricle_right,biomarker,0.1826086956521739,0.44619078988644206,0.14586725885472296,0.14325255973817919,0.1153795871078206,230
mlp,7,single_cp,hippocampus_left,biomarker,0.9043478260869565,0.9777760524499655,1.310877040028572,1.3319108302936236,0.19758971245917725,230
mlp,7,single_cp,hippocampus_right,biomarker,0.8826086956521739,0.9587560386473429,1.287466049194336,1.3071164063075833,0.21401295565085882,230
mlp,7,single_cp,ventricle_left,biomarker,0.9434782608695652,0.9857950624254973,0.9309085607528687,0.9172107680571208,0.13803826896815624,230
mlp,7,single_cp,ventricle_right,biomarker,0.9521739130434783,0.986559696342305,1.0808690786361694,1.0614942892063894,0.1153795871078206,230
mlp,7,bonferroni_cp,ALL_JOINT,joint,0.9304347826086956,,,1.7388347141050535,,230
mlp,7,joint_cp,ALL_JOINT,joint,0.9434782608695652,,,1.8129384880066528,,230
mlp,7,raw,ALL_JOINT,joint,0.008695652173913044,,,0.2258342387514064,,230
mlp,7,single_cp,ALL_JOINT,joint,0.7608695652173914,,,1.1544330734661792,,230
mlp,8,bonferroni_cp,hippocampus_left,biomarker,0.9956521739130435,0.9985507246376811,2.3823304176330566,2.4297244230548634,0.19052004124468327,230
mlp,8,bonferroni_cp,hippocampus_right,biomarker,0.9826086956521739,0.9977657004830918,2.160815477371216,2.2088936127898235,0.17716908843499413,230
mlp,8,bonferroni_cp,ventricle_left,biomarker,0.9869565217391304,0.9978088336783989,1.9297962188720703,1.900310021282415,0.12899696738807465,230
mlp,8,bonferroni_cp,ventricle_right,biomarker,0.9782608695652174,0.9967061923583663,1.7179940342903137,1.6715456496554975,0.13295128066474532,230
mlp,8,joint_cp,hippocampus_left,biomarker,0.9869565217391304,0.9976328502415459,2.1404524501925635,2.183034543036903,0.19052004124468327,230
mlp,8,joint_cp,hippocampus_right,biomarker,0.9826086956521739,0.9977657004830918,2.171058123829789,2.219364158089662,0.17716908843499413,230
mlp,8,joint_cp,ventricle_left,biomarker,0.9695652173913043,0.9928500846979108,1.3722437620162964,1.351276651441464,0.12899696738807465,230
mlp,8,joint_cp,ventricle_right,biomarker,0.9565217391304348,0.9884606938954764,1.233607647772394,1.2002553302622507,0.13295128066474532,230
mlp,8,raw,hippocampus_left,biomarker,0.1956521739130435,0.5364800899583508,0.3022145011837994,0.3082267468410933,0.19052004124468327,230
mlp,8,raw,hippocampus_right,biomarker,0.19130434782608696,0.560026060895626,0.3065357737216855,0.31335619341692406,0.17716908843499413,230
mlp,8,raw,ventricle_left,biomarker,0.2608695652173913,0.5261314772184337,0.19374967381453684,0.19078928809652268,0.12899696738807465,230
mlp,8,raw,ventricle_right,biomarker,0.18695652173913044,0.44793761793761794,0.17417538048766945,0.1694663041432055,0.13295128066474532,230
mlp,8,single_cp,hippocampus_left,biomarker,0.9043478260869565,0.9762314135140222,1.3954041004180908,1.4231642251309897,0.19052004124468327,230
mlp,8,single_cp,hippocampus_right,biomarker,0.9521739130434783,0.9875065876152833,1.42437082529068,1.4560630702518054,0.17716908843499413,230
mlp,8,single_cp,ventricle_left,biomarker,0.9217391304347826,0.9784155216763912,1.0301096141338348,1.0143701203342737,0.12899696738807465,230
mlp,8,single_cp,ventricle_right,biomarker,0.9,0.9730811217767739,0.9560095071792603,0.9301624457706061,0.13295128066474532,230
mlp,8,bonferroni_cp,ALL_JOINT,joint,0.9521739130434783,,,2.0526184266956498,,230
mlp,8,joint_cp,ALL_JOINT,joint,0.9260869565217391,,,1.73848267070757,,230
mlp,8,raw,ALL_JOINT,joint,0.021739130434782608,,,0.24545963312443642,,230
mlp,8,single_cp,ALL_JOINT,joint,0.7608695652173914,,,1.2059399653719187,,230
mlp,9,bonferroni_cp,hippocampus_left,biomarker,0.9826086956521739,0.9942995169082126,1.9533442854881287,1.9351620474937776,0.20745440386541447,230
mlp,9,bonferroni_cp,hippocampus_right,biomarker,0.9826086956521739,0.9956763285024155,1.7627105116844177,1.7449265721693494,0.18123354654079224,230
mlp,9,bonferroni_cp,ventricle_left,biomarker,0.9695652173913043,0.9922463768115942,1.5251593589782715,1.5449105144232,0.13357973191147215,230
mlp,9,bonferroni_cp,ventricle_right,biomarker,0.9826086956521739,0.9964734299516909,1.596803903579712,1.599681806323544,0.13723897998006007,230
mlp,9,joint_cp,hippocampus_left,biomarker,0.991304347826087,0.9973429951690821,2.325562000274658,2.303915062725681,0.20745440386541447,230
mlp,9,joint_cp,hippocampus_right,biomarker,0.9869565217391304,0.9966545893719807,2.2214890181312175,2.1990764744548983,0.18123354654079224,230
mlp,9,joint_cp,ventricle_left,biomarker,0.9391304347826087,0.9787146307798481,1.0281800623536763,1.0414952245479592,0.13357973191147215,230
mlp,9,joint_cp,ventricle_right,biomarker,0.9434782608695652,0.983731884057971,1.2252030226101025,1.2274111930264051,0.13723897998006007,230
mlp,9,raw,hippocampus_left,biomarker,0.16956521739130434,0.5026453980801807,0.31214794812000984,0.3092423936182605,0.20745440386541447,230
mlp,9,raw,hippocampus_right,biomarker,0.19130434782608696,0.553563115628333,0.2981787794515467,0.295170461668625,0.18123354654079224,230
mlp,9,raw,ventricle_left,biomarker,0.15217391304347827,0.4147012045925089,0.13800719857122665,0.13979442271633205,0.13357973191147215,230
mlp,9,raw,ventricle_right,biomarker,0.16521739130434782,0.4247123407992973,0.16445255361629119,0.16474894470991358,0.13723897998006007,230
mlp,9,single_cp,hippocampus_left,biomarker,0.8913043478260869,0.9648033126293996,1.3152326345443726,1.3029901062011178,0.20745440386541447,230
mlp,9,single_cp,hippocampus_right,biomarker,0.9260869565217391,0.9783385093167701,1.3318936228752136,1.318456183504024,0.18123354654079224,230
mlp,9,single_cp,ventricle_left,biomarker,0.8956521739130435,0.9590493443754313,0.842292070388794,0.8531999414347579,0.13357973191147215,230
mlp,9,single_cp,ventricle_right,biomarker,0.9130434782608695,0.9689251207729469,0.9253851175308228,0.9270529293158973,0.13723897998006007,230
mlp,9,bonferroni_cp,ALL_JOINT,joint,0.9347826086956522,,,1.706170235102468,,230
mlp,9,joint_cp,ALL_JOINT,joint,0.9130434782608695,,,1.692974488688736,,230
mlp,9,raw,ALL_JOINT,joint,0.0,,,0.22723905567828276,,230
mlp,9,single_cp,ALL_JOINT,joint,0.7391304347826086,,,1.1004247901139492,,230
