fold,method,biomarker,metric_scope,trajectory_coverage,mean_width,median_width,mean_absolute_error,n_test_subjects
8,single_cp,ventricle_right,biomarker,0.9130434782608695,0.763114660415719,0.6894232622438885,0.106092535,230
8,single_cp,ventricle_left,biomarker,0.6478260869565218,0.437853363630983,0.3918262430715247,0.11553526,230
9,bonferroni_cp,hippocampus_right,biomarker,0.9782608695652174,1.5869183127471422,1.461767822558457,0.14180852,230
9,bonferroni_cp,hippocampus_left,biomarker,0.9782608695652174,1.7372453168762618,1.6136807940855888,0.1570533,230
9,bonferroni_cp,ventricle_right,biomarker,0.991304347826087,1.6739997778646487,1.51540381433529,0.10689457,230
9,bonferroni_cp,ventricle_left,biomarker,0.9652173913043478,0.9316420898143966,0.8516647640014696,0.10426875,230
9,joint_cp,hippocampus_right,biomarker,0.9826086956521739,1.6636340817468451,1.5324334905426298,0.14180852,230
9,joint_cp,hippocampus_left,biomarker,0.9652173913043478,1.5494711124180662,1.4392623487368752,0.1570533,230
9,joint_cp,ventricle_right,biomarker,0.991304347826087,1.67024950871757,1.512008848430625,0.10689457,230
9,joint_cp,ventricle_left,biomarker,0.9826086956521739,1.3909505737155476,1.2715436593651148,0.10426875,230
9,raw_dkgp,hippocampus_right,biomarker,0.05652173913043478,0.12869387193176354,0.11854457752437941,0.14180852,230
9,raw_dkgp,hippocampus_left,biomarker,0.017391304347826087,0.11986255817392034,0.11133713021198982,0.1570533,230
9,raw_dkgp,ventricle_right,biomarker,0.1608695652173913,0.12920562203395575,0.11696458688517916,0.10689457,230
9,raw_dkgp,ventricle_left,biomarker,0.13043478260869565,0.10759987244863452,0.0983629024251266,0.10426875,230
9,single_cp,hippocampus_right,biomarker,0.908695652173913,1.0807066385637394,0.995477950684851,0.14180852,230
9,single_cp,hippocampus_left,biomarker,0.9608695652173913,1.452771529321561,1.3494406876720504,0.1570533,230
9,single_cp,ventricle_right,biomarker,0.9608695652173913,1.0133173747887643,0.9173149454332101,0.10689457,230
9,single_cp,ventricle_left,biomarker,0.9521739130434783,0.7908491325764461,0.7229582553431753,0.10426875,230
0,bonferroni_cp,ALL_JOINT,joint,0.9130434782608695,1.3462953484689084,,,230
0,joint_cp,ALL_JOINT,joint,0.8913043478260869,1.3282781151389276,,,230
0,raw_dkgp,ALL_JOINT,joint,0.004347826086956522,0.1238882835184241,,,230
0,single_cp,ALL_JOINT,joint,0.7652173913043478,0.9778365404975169,,,230
1,bonferroni_cp,ALL_JOINT,joint,0.9217391304347826,1.7501405597289486,,,230
1,joint_cp,ALL_JOINT,joint,0.8652173913043478,1.243075916679554,,,230
1,raw_dkgp,ALL_JOINT,joint,0.0,0.12413776402780968,,,230
1,single_cp,ALL_JOINT,joint,0.808695652173913,0.9806276598169668,,,230
2,bonferroni_cp,ALL_JOINT,joint,0.9,1.5875356365481674,,,230
2,joint_cp,ALL_JOINT,joint,0.8260869565217391,1.2191686175439884,,,230
2,raw_dkgp,ALL_JOINT,joint,0.004347826086956522,0.11753026808651326,,,230
2,single_cp,ALL_JOINT,joint,0.6695652173913044,0.898855733501786,,,230
3,bonferroni_cp,ALL_JOINT,joint,0.8434782608695652,2.1263451874485577,,,230
3,joint_cp,ALL_JOINT,joint,0.8173913043478261,1.1828900267442506,,,230
3,raw_dkgp,ALL_JOINT,joint,0.0,0.11909854890140013,,,230
3,single_cp,ALL_JOINT,joint,0.6478260869565218,0.8892350871895202,,,230
4,bonferroni_cp,ALL_JOINT,joint,0.9043478260869565,1.5083370543435737,,,230
4,joint_cp,ALL_JOINT,joint,0.8695652173913043,1.3807285072142892,,,230
4,raw_dkgp,ALL_JOINT,joint,0.004347826086956522,0.1264098421704714,,,230
4,single_cp,ALL_JOINT,joint,0.7695652173913043,1.0545540585799318,,,230
5,bonferroni_cp,ALL_JOINT,joint,0.8826086956521739,1.2706969328254187,,,230
5,joint_cp,ALL_JOINT,joint,0.8173913043478261,1.0823799173463742,,,230
5,raw_dkgp,ALL_JOINT,joint,0.0,0.1133567036092351,,,230
5,single_cp,ALL_JOINT,joint,0.591304347826087,0.7503869393207321,,,230
6,bonferroni_cp,ALL_JOINT,joint,0.9043478260869565,1.360156965817279,,,230
6,joint_cp,ALL_JOINT,joint,0.9130434782608695,1.3716982322621714,,,230
6,raw_dkgp,ALL_JOINT,joint,0.0,0.1198077187287784,,,230
6,single_cp,ALL_JOINT,joint,0.7739130434782608,0.9903736096698496,,,230
7,bonferroni_cp,ALL_JOINT,joint,0.9173913043478261,1.3485253253387246,,,230
7,joint_cp,ALL_JOINT,joint,0.9391304347826087,1.6419797957010016,,,230
7,raw_dkgp,ALL_JOINT,joint,0.0,0.10811236864977536,,,230
7,single_cp,ALL_JOINT,joint,0.7739130434782608,1.0050860562146873,,,230
8,bonferroni_cp,ALL_JOINT,joint,0.9478260869565217,1.7017585173952765,,,230
8,joint_cp,ALL_JOINT,joint,0.7869565217391304,1.124997063125908,,,230
8,raw_dkgp,ALL_JOINT,joint,0.008695652173913044,0.1156515937272972,,,230
8,single_cp,ALL_JOINT,joint,0.5304347826086957,0.7894301788192898,,,230
9,bonferroni_cp,ALL_JOINT,joint,0.9391304347826087,1.4824513743256122,,,230
9,joint_cp,ALL_JOINT,joint,0.9521739130434783,1.5685763191495072,,,230
9,raw_dkgp,ALL_JOINT,joint,0.0,0.12134048114706854,,,230
9,single_cp,ALL_JOINT,joint,0.8565217391304348,1.0844111688126277,,,230
